nome,anno,prezzo,km,motore,potenza,categoria,sorgente,tipo,rarità,colore,Set
Isuzu D-Max V-Cross 4X4,2017.0,1250000.0,56800.0,2499 CC,134 bhp,auto,df_auto,,,,
Audi A4 2.0 TDI,2014.0,1500000.0,60000.0,1968 CC,147.51 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.5 VX BS IV,2011.0,800000.0,60000.0,2494 CC,102 bhp,auto,df_auto,,,,
Toyota Fortuner 4x2 Manual,2014.0,1380000.0,150000.0,2982 CC,168.5 bhp,auto,df_auto,,,,
Maruti Celerio VXI AT,2014.0,325000.0,65204.0,998 CC,67.04 bhp,auto,df_auto,,,,
Hyundai Venue SX Plus Dual Tone Turbo DCT,2019.0,1150000.0,2286.0,998 CC,118.35 bhp,auto,df_auto,,,,
Maruti Swift AMT ZXI,2018.0,655000.0,15732.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Mahindra Thar DI 4X4,2019.0,890000.0,13000.0,2523 CC,63 bhp,auto,df_auto,,,,
Maruti Ignis 1.2 Zeta BSIV,2018.0,525000.0,33000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai i10 Magna 1.1L,2014.0,300000.0,100000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
BMW 3 Series 320d GT Luxury Line,2017.0,2950000.0,39000.0,1995 CC,187.74 bhp,auto,df_auto,,,,
BMW 5 Series 520d Luxury Line,2019.0,5200000.0,10000.0,1995 CC,190 bhp,auto,df_auto,,,,
Honda City i VTEC VX,2018.0,925000.0,28900.0,1497 CC,117.3 bhp,auto,df_auto,,,,
Honda City 1.5 S MT,2017.0,675000.0,49523.0,1497 CC,118 bhp,auto,df_auto,,,,
Maruti Vitara Brezza VDi,2018.0,745000.0,48000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Vitara Brezza ZDi,2018.0,835000.0,17000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Volkswagen Polo 1.5 TDI Comfortline,2019.0,695000.0,36800.0,1498 CC,88 bhp,auto,df_auto,,,,
Maruti Vitara Brezza LDi Option,2018.0,725000.0,36521.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Swift Dzire VXI 1.2 BS IV,2017.0,620000.0,90000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Maruti Zen Classic,1998.0,58000.0,80000.0,993 CC,60 bhp,auto,df_auto,,,,
Nissan Sunny Diesel XL,2014.0,335000.0,71000.0,1461 CC,84.8 bhp,auto,df_auto,,,,
Mahindra XUV500 W6 2WD,2011.0,475000.0,108000.0,2179 CC,140 bhp,auto,df_auto,,,,
Renault Duster 85PS Diesel RxL,2015.0,484999.0,75000.0,1461 CC,83.8 bhp,auto,df_auto,,,,
Maruti Ciaz ZXi Plus,2015.0,610000.0,33000.0,1373 CC,91.1 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi SX Option,2015.0,1000000.0,50000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Renault KWID Climber 1.0 MT BSIV,2019.0,300000.0,35000.0,999 CC,67 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 SX Option Executive,2018.0,1405000.0,15000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti Ciaz Delta BSIV,2018.0,650000.0,22000.0,1462 CC,103.25 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi SX,2015.0,850000.0,108000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Audi Q5 3.0 TDI Quattro,2014.0,1850000.0,76131.0,2967 CC,241.4 bhp,auto,df_auto,,,,
Hyundai i10 Magna,2012.0,267000.0,40000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Hyundai EON Magna Plus,2013.0,215000.0,47000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Tata Hexa XT,2017.0,1282000.0,45000.0,2179 CC,153.86 bhp,auto,df_auto,,,,
Maruti Alto 800 LX,2017.0,282000.0,15000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Toyota Innova 2.5 GX 8 STR,2012.0,610000.0,90000.0,2494 CC,102 bhp,auto,df_auto,,,,
Mahindra Thar CRDe,2018.0,900000.0,35000.0,2498 CC,105 bhp,auto,df_auto,,,,
Mahindra Scorpio 1.99 S4,2015.0,800000.0,70000.0,1997 CC,120 bhp,auto,df_auto,,,,
Hyundai i20 Asta 1.4 CRDi,2013.0,380000.0,110000.0,1396 CC,88.76 bhp,auto,df_auto,,,,
Mahindra Scorpio LX,2012.0,450000.0,120000.0,2179 CC,120 bhp,auto,df_auto,,,,
Maruti SX4 Celebration Diesel,2011.0,242000.0,120000.0,1248 CC,88.8 bhp,auto,df_auto,,,,
Renault KWID RXT,2017.0,350000.0,35000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Tata Tigor 1.2 Revotron XT,2018.0,400000.0,22000.0,1199 CC,84 bhp,auto,df_auto,,,,
Maruti Wagon R VXI Optional,2017.0,400000.0,70000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Chevrolet Sail 1.3 LS,2013.0,246000.0,56000.0,1248 CC,74 bhp,auto,df_auto,,,,
Tata Indigo CS LS (TDI) BS-III,2014.0,221000.0,65000.0,1405 CC,69.01 bhp,auto,df_auto,,,,
Ford Endeavour 2.5L 4X2,2013.0,700000.0,62000.0,2499 CC,141 bhp,auto,df_auto,,,,
Toyota Fortuner 4x4 AT,2016.0,1750000.0,52000.0,2982 CC,168.5 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 CRDi SX,2017.0,550000.0,49000.0,1186 CC,73.97 bhp,auto,df_auto,,,,
Maruti Ciaz VDi Plus SHVS,2015.0,550000.0,50000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Swift VDI,2013.0,375000.0,65000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai Xcent 1.1 CRDi Base,2015.0,391000.0,55000.0,1120 CC,71 bhp,auto,df_auto,,,,
Mercedes-Benz B Class B200 CDI Sport,2015.0,2051000.0,35000.0,2143 CC,134.10 bhp,auto,df_auto,,,,
Tata Aria Pure LX 4x2,2014.0,525000.0,78000.0,2179 CC,147.9 bhp,auto,df_auto,,,,
Hyundai Verna CRDi SX,2007.0,212000.0,58000.0,1493 CC,110 bhp,auto,df_auto,,,,
Chevrolet Beat Diesel LT,2011.0,221000.0,56000.0,936 CC,57.6 bhp,auto,df_auto,,,,
Fiat Linea Emotion (Diesel),2010.0,265000.0,61000.0,1248 CC,91.7 bhp,auto,df_auto,,,,
Renault Scala Diesel RxL,2013.0,399000.0,61000.0,1461 CC,84.8 bhp,auto,df_auto,,,,
Hyundai Getz 1.5 CRDi GVS,2008.0,175000.0,61000.0,1493 CC,110 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 TDI Elegance,2011.0,411000.0,64481.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Volkswagen Vento Diesel Comfortline,2011.0,365000.0,65000.0,1598 CC,103.6 bhp,auto,df_auto,,,,
BMW 5 Series 520d Sport Line,2009.0,975000.0,80000.0,1995 CC,187.74 bhp,auto,df_auto,,,,
Nissan Sunny XV D,2015.0,499000.0,61000.0,1461 CC,84.8 bhp,auto,df_auto,,,,
Mercedes-Benz M-Class ML 350 CDI,2014.0,2575000.0,70000.0,2987 CC,254.8 bhp,auto,df_auto,,,,
Chevrolet Spark 1.0,2009.0,145000.0,30000.0,995 CC,62 bhp,auto,df_auto,,,,
Tata Indica Vista Aqua TDI BSIII,2011.0,200000.0,200000.0,1405 CC,71 bhp,auto,df_auto,,,,
Audi Q3 2.0 TDI Quattro Premium Plus,2014.0,1200000.0,230000.0,1968 CC,174.33 bhp,auto,df_auto,,,,
Hyundai EON 1.0 Magna Plus Option O,2016.0,280000.0,100000.0,998 CC,68.05 bhp,auto,df_auto,,,,
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,450000.0,95000.0,2179 CC,120 bhp,auto,df_auto,,,,
Honda City 2017-2020 EXi,2006.0,150000.0,140000.0,1497 CC,78 bhp,auto,df_auto,,,,
Honda Mobilio S i VTEC,2017.0,600000.0,70000.0,1497 CC,117.3 bhp,auto,df_auto,,,,
Renault KWID RXT Optional,2016.0,275000.0,60000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Tata Manza Aura Quadrajet,2010.0,110000.0,88000.0,1248 CC,90 bhp,auto,df_auto,,,,
Mahindra XUV500 W8 4WD,2012.0,500000.0,200000.0,2179 CC,140 bhp,auto,df_auto,,,,
Mahindra XUV500 W8 4WD,2012.0,700000.0,60000.0,2179 CC,140 bhp,auto,df_auto,,,,
BMW 3 Series 320d Corporate Edition,2012.0,900000.0,155000.0,1995 CC,181 bhp,auto,df_auto,,,,
Maruti Wagon R VXI,2005.0,150000.0,80000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Nissan Sunny XV,2013.0,275000.0,80000.0,1498 CC,97.7 bhp,auto,df_auto,,,,
Maruti Swift VDI,2014.0,455000.0,40000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi SX Plus,2015.0,900000.0,50000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Maruti Swift VDI BSIV,2014.0,455000.0,40000.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda City i DTec SV,2017.0,650000.0,47000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018.0,551000.0,20000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017.0,650000.0,49060.0,1498 CC,108.495 bhp,auto,df_auto,,,,
Hyundai i20 Asta 1.2,2015.0,600000.0,60000.0,1197 CC,81.83 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2013.0,235000.0,18000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Ford Ecosport 1.5 DV5 MT Trend,2018.0,800000.0,37161.0,1498 CC,89.84 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi SX Option,2016.0,1050000.0,80000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Tata Nano LX SE,2012.0,45000.0,28000.0,624 CC,37.5 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX VTVT AT,2013.0,450000.0,100000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Volkswagen Polo 1.5 TDI Highline,2014.0,391000.0,120000.0,1498 CC,88.8 bhp,auto,df_auto,,,,
Chevrolet Enjoy TCDi LT 7 Seater,2013.0,380000.0,70000.0,1248 CC,73.8 bhp,auto,df_auto,,,,
Maruti Wagon R LXI Minor,2010.0,170000.0,90000.0,1061 CC,67 bhp,auto,df_auto,,,,
Tata Sumo MKII GX BS IV,2011.0,250000.0,90000.0,2179 CC,118.35 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.5 VX BS IV,2011.0,800000.0,60000.0,2494 CC,102 bhp,auto,df_auto,,,,
Toyota Fortuner 4x2 Manual,2014.0,1380000.0,150000.0,2982 CC,168.5 bhp,auto,df_auto,,,,
Mahindra Thar CRDe AC,2014.0,700000.0,24000.0,2498 CC,105 bhp,auto,df_auto,,,,
Honda Mobilio S i DTEC,2016.0,450000.0,100000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Mahindra KUV 100 G80 K8,2018.0,650000.0,6000.0,1198 CC,82 bhp,auto,df_auto,,,,
Mahindra XUV500 W8 2WD,2013.0,950000.0,49700.0,2179 CC,140 bhp,auto,df_auto,,,,
Toyota Innova 2.5 E Diesel MS 7-seater,2007.0,626000.0,80000.0,2494 CC,102 bhp,auto,df_auto,,,,
Toyota Qualis Fleet A3,2000.0,200000.0,100000.0,,,auto,df_auto,,,,
Maruti Swift Dzire AMT VXI,2019.0,600000.0,10000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Renault KWID RXT Optional,2019.0,290000.0,21000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Maruti Alto K10 2010-2014 VXI,2013.0,215000.0,25000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Renault KWID RXT Optional,2016.0,250000.0,22000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS ZDI Plus,2017.0,750000.0,50000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2016.0,250000.0,20000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Honda BRV i-VTEC V CVT,2017.0,950000.0,15000.0,1497 CC,117.3 bhp,auto,df_auto,,,,
Ford Figo Aspire 1.5 TDCi Titanium,2018.0,793000.0,30000.0,1498 CC,99 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi SX Option,2015.0,750000.0,74000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Honda Jazz V CVT,2017.0,725000.0,6550.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Sportz,2016.0,480000.0,30000.0,1120 CC,70 bhp,auto,df_auto,,,,
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2711000.0,9000.0,1999 CC,177 bhp,auto,df_auto,,,,
Lexus ES 300h,2019.0,5150000.0,20000.0,2487 CC,214.56 bhp,auto,df_auto,,,,
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,1999 CC,177 bhp,auto,df_auto,,,,
Tata Safari Storme EX,2015.0,503000.0,110000.0,2179 CC,147.94 bhp,auto,df_auto,,,,
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,1969 CC,190 bhp,auto,df_auto,,,,
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,2494 CC,157.7 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2013.0,225000.0,58343.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda Jazz VX,2016.0,550000.0,56494.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Toyota Etios VX,2017.0,625000.0,25538.0,1496 CC,88.73 bhp,auto,df_auto,,,,
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,1186 CC,73.97 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,1995 CC,190 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,1995 CC,190 bhp,auto,df_auto,,,,
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,1199 CC,88.76 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,1984 CC,150 bhp,auto,df_auto,,,,
Hyundai Verna VTVT 1.6 AT SX Option,2017.0,990000.0,20000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2012.0,370000.0,68000.0,1248 CC,74 bhp,auto,df_auto,,,,
Chevrolet Sail Hatchback 1.2 LS,2014.0,300000.0,60175.0,1199 CC,82.5 bhp,auto,df_auto,,,,
Hyundai EON Era,2012.0,250000.0,25000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,49957.0,1498 CC,99 bhp,auto,df_auto,,,,
Ford Figo 1.5 Sports Edition MT,2017.0,600000.0,43235.0,1498 CC,99 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018.0,925000.0,50699.0,1498 CC,98.59 bhp,auto,df_auto,,,,
Hyundai i20 Active 1.4 SX,2016.0,700000.0,111000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Maruti Baleno RS 1.0 Petrol,2018.0,700000.0,48000.0,998 CC,100.5 bhp,auto,df_auto,,,,
Maruti Swift Vdi BSIII,2007.0,185000.0,90000.0,1248 CC,75 bhp,auto,df_auto,,,,
Tata Sumo Gold EX,2015.0,434999.0,80000.0,2956 CC,83.83 bhp,auto,df_auto,,,,
Ford Figo 1.2P Titanium MT,2017.0,400000.0,100000.0,1196 CC,86.8 bhp,auto,df_auto,,,,
Ford Figo Diesel Titanium,2011.0,180000.0,90000.0,1399 CC,68 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2015.0,600000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Toyota Etios Liva GD,2014.0,320000.0,90000.0,1364 CC,67.06 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2016.0,1689999.0,120000.0,2393 CC,147.8 bhp,auto,df_auto,,,,
Volkswagen Vento Petrol Highline AT,2011.0,250000.0,140000.0,1598 CC,103.6 bhp,auto,df_auto,,,,
Tata Tigor 2017-2020 XZ Plus,2019.0,650000.0,20000.0,1199 CC,83.81 bhp,auto,df_auto,,,,
Toyota Corolla Altis 1.8 J,2009.0,340000.0,82000.0,1798 CC,138 bhp,auto,df_auto,,,,
Ambassador Grand 2000 DSZ PW CL,2008.0,200000.0,80000.0,1995 CC,52 bhp,auto,df_auto,,,,
Maruti Vitara Brezza ZDi Plus,2017.0,869999.0,40000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS ZDI Plus,2017.0,795000.0,120000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Vitara Brezza ZDi Plus,2017.0,869999.0,60000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Ritz LDi,2010.0,200000.0,70000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 CRDi SX,2017.0,800000.0,45500.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1100000.0,120000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Alto LXi,2008.0,114999.0,100000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Maruti Ertiga VDI,2013.0,500000.0,92000.0,1248 CC,88.76 bhp,auto,df_auto,,,,
Maruti Swift VDI BSIV,2014.0,700000.0,141000.0,1248 CC,74 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.8 ZX AT BSIV,2016.0,1516000.0,120000.0,2755 CC,171.5 bhp,auto,df_auto,,,,
Datsun RediGO T Option,2016.0,200000.0,35000.0,799 CC,53.64 bhp,auto,df_auto,,,,
Honda Amaze VX i-VTEC,2015.0,450000.0,50000.0,1198 CC,86.7 bhp,auto,df_auto,,,,
Tata Nexon 1.5 Revotorq XM,2018.0,850000.0,9500.0,1497 CC,108.5 bhp,auto,df_auto,,,,
Maruti Eeco 7 Seater Standard BSIV,2019.0,359000.0,5500.0,1196 CC,73 bhp,auto,df_auto,,,,
Renault KWID RXT,2017.0,320000.0,28000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Tata Indica GLS BS IV,2009.0,110000.0,113000.0,1193 CC,65.3 bhp,auto,df_auto,,,,
Maruti Eeco 5 STR With AC Plus HTR CNG,2011.0,209000.0,1.0,1196 CC,73 bhp,auto,df_auto,,,,
Tata Manza Aura (ABS) Safire,2010.0,169000.0,100000.0,1368 CC,90 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Magna,2014.0,400000.0,50074.0,1120 CC,70 bhp,auto,df_auto,,,,
Hyundai i20 Asta 1.4 CRDi,2014.0,600000.0,100000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Maruti Eeco 7 Seater Standard BSIV,2017.0,350000.0,35000.0,1196 CC,73 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 Diesel Titanium BSIV,2018.0,990000.0,60000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Mercedes-Benz E-Class E250 CDI Elegance,2011.0,1600000.0,70000.0,2143 CC,203 bhp,auto,df_auto,,,,
Tata Hexa XT,2017.0,1400000.0,70000.0,2179 CC,153.86 bhp,auto,df_auto,,,,
Maruti Baleno Zeta Automatic,2017.0,745000.0,10000.0,1197 CC,83.1 bhp,auto,df_auto,,,,
Skoda Kodiaq 2.0 TDI Style,2018.0,2800000.0,40000.0,1968 CC,148 bhp,auto,df_auto,,,,
Maruti Swift LDI SP Limited Edition,2015.0,500000.0,35000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Wagon R VXI AMT Opt 1.2,2019.0,540000.0,5000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.4 VX MT BSIV,2016.0,1850000.0,33000.0,2393 CC,147.8 bhp,auto,df_auto,,,,
Tata Bolt Quadrajet XE,2017.0,600000.0,27000.0,1248 CC,74 bhp,auto,df_auto,,,,
Ford Freestyle Titanium Petrol BSIV,2018.0,690000.0,25000.0,1194 CC,94.68 bhp,auto,df_auto,,,,
Maruti Swift VDI BSIV,2016.0,630000.0,30154.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 VTVT SX Option,2018.0,640000.0,20000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Volvo S90 D4 Inscription BSIV,2019.0,5500000.0,17000.0,1969 CC,190 bhp,auto,df_auto,,,,
Ford Endeavour 2.2 Titanium AT 4X2,2016.0,2100000.0,85000.0,2198 CC,158 bhp,auto,df_auto,,,,
Maruti Swift VXI Deca,2016.0,500000.0,100000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2017.0,310000.0,54000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Mahindra TUV 300 T6 Plus,2015.0,600000.0,80000.0,1493 CC,100 bhp,auto,df_auto,,,,
Maruti 800 AC,1999.0,40000.0,100000.0,796 CC,37 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 CRDi S,2018.0,620000.0,70000.0,1186 CC,73.97 bhp,auto,df_auto,,,,
Maruti Baleno Zeta 1.3,2018.0,760000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai Verna CRDi 1.6 SX Option,2018.0,1200000.0,40000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Maruti Baleno Zeta 1.3,2018.0,760000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai i10 Sportz Option,2012.0,300000.0,45000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Tata Tiago 1.2 Revotron XZ Plus Dual Tone,2019.0,500000.0,5000.0,1199 CC,84 bhp,auto,df_auto,,,,
Chevrolet Beat LT,2012.0,120000.0,70000.0,1199 CC,79.4 bhp,auto,df_auto,,,,
Hyundai EON D Lite Plus,2017.0,350000.0,26263.0,814 CC,55.2 bhp,auto,df_auto,,,,
Mahindra KUV 100 mFALCON G80 K4 Plus 5str,2016.0,350000.0,100000.0,1198 CC,82 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G (Diesel) 7 Seater,2012.0,730000.0,250000.0,2494 CC,100 bhp,auto,df_auto,,,,
Renault Duster 110PS Diesel RxZ,2018.0,1050000.0,18000.0,1461 CC,108.45 bhp,auto,df_auto,,,,
Hyundai Verna SX Diesel,2013.0,550000.0,80000.0,1493 CC,113.42 bhp,auto,df_auto,,,,
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2016.0,675000.0,108000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015.0,1400000.0,170000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift VVT ZXI,2017.0,625000.0,25000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 SX,2018.0,1220000.0,11000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti S-Presso VXI AT,2019.0,475000.0,5000.0,998 CC,67 bhp,auto,df_auto,,,,
Ford Ecosport 1.5 Diesel Titanium,2014.0,550000.0,105000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Maruti Ritz VXi,2012.0,320000.0,40000.0,1197 CC,85.80 bhp,auto,df_auto,,,,
Maruti Swift ZDi,2014.0,530000.0,90000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2018.0,300000.0,30000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Honda City i-VTEC VX,2018.0,1180000.0,5500.0,1497 CC,117.6 bhp,auto,df_auto,,,,
Maruti Alto LX,2000.0,45957.0,90000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Hyundai EON Sportz,2012.0,190000.0,65000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX CRDi (O),2014.0,730000.0,60000.0,1582 CC,126.32 bhp,auto,df_auto,,,,
Maruti Swift VDI Optional,2015.0,530000.0,120000.0,1248 CC,74 bhp,auto,df_auto,,,,
Ford Figo 1.2P Titanium MT,2019.0,530000.0,9500.0,1196 CC,86.8 bhp,auto,df_auto,,,,
Renault Captur 1.5 Diesel RXT,2018.0,1265000.0,12000.0,1461 CC,108.45 bhp,auto,df_auto,,,,
Maruti Ciaz Alpha Diesel,2019.0,1025000.0,32000.0,1248 CC,88.50 bhp,auto,df_auto,,,,
Maruti Alto LXi,2009.0,130000.0,60000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Mahindra TUV 300 T8,2017.0,735000.0,70000.0,1493 CC,100 bhp,auto,df_auto,,,,
BMW 3 Series 320d Sedan,2011.0,1500000.0,84925.0,1995 CC,181 bhp,auto,df_auto,,,,
Hyundai Santro Xing XK eRLX EuroIII,2007.0,120000.0,120000.0,1086 CC,63 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G (Diesel) 7 Seater,2012.0,730000.0,250000.0,2494 CC,100 bhp,auto,df_auto,,,,
Renault Duster 110PS Diesel RxZ,2018.0,1050000.0,18000.0,1461 CC,108.45 bhp,auto,df_auto,,,,
Hyundai Verna SX Diesel,2013.0,550000.0,80000.0,1493 CC,113.42 bhp,auto,df_auto,,,,
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2016.0,675000.0,108000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015.0,1400000.0,170000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift VVT ZXI,2017.0,625000.0,25000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 SX,2018.0,1220000.0,11000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti S-Presso VXI AT,2019.0,475000.0,5000.0,998 CC,67 bhp,auto,df_auto,,,,
Ford Ecosport 1.5 Diesel Titanium,2014.0,550000.0,105000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Maruti Ritz VXi,2012.0,320000.0,40000.0,1197 CC,85.80 bhp,auto,df_auto,,,,
Maruti Swift ZDi,2014.0,530000.0,90000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2018.0,300000.0,30000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Honda City i-VTEC VX,2018.0,1180000.0,5500.0,1497 CC,117.6 bhp,auto,df_auto,,,,
Maruti Alto LX,2000.0,45957.0,90000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Hyundai EON Sportz,2012.0,190000.0,65000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX CRDi (O),2014.0,730000.0,60000.0,1582 CC,126.32 bhp,auto,df_auto,,,,
